nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0061729,Alain Baudy,\N,\N,"assistant_director,director,actor","tt0318032,tt0115658,tt0085289,tt0109110"
nm0061873,Keith Bauer,1960,\N,"miscellaneous,stunts,actor","tt1559547,tt0095253,tt1067583,tt1194173"
nm0061903,Nicolás Bauer,\N,\N,"actor,producer","tt0446273,tt0244860,tt0396470,tt0362518"
nm0062570,Yolande Bavan,1942,\N,"actress,soundtrack","tt10682266,tt0476964,tt0809504,tt0091725"
nm0063257,Chris Baz,\N,\N,actor,"tt0359353,tt0182741,tt0108709,tt0307745"
nm0063377,Sebastiano Bazzini,\N,\N,"camera_department,cinematographer,director","tt10287954,tt10357198,tt16478806,tt7197684"
nm0063397,Olga Baïdar-Poliakoff,1928,2009,"actress,assistant_director,director","tt0106573,tt0047024,tt0096332,tt0360683"
nm0063732,Sarah Beaman,\N,\N,"production_designer,art_department,art_director","tt2115325,tt0309510,tt5351458,tt1929276"
nm0064519,Jeff Beaulieu,\N,\N,"soundtrack,visual_effects,producer","tt0355519,tt0132666,tt1371119"
nm0064572,Beau Beaumont,\N,\N,actor,"tt21146704,tt0206040,tt0159722,tt0361337"
nm0065054,Zoran Becic,1939,2006,actor,"tt0063144,tt0085003,tt0180003,tt0069452"
nm0065198,Kathrin Beck,\N,\N,"actress,producer","tt0138956,tt11422336,tt4643084,tt9179616"
nm0065251,Peter Beck,1966,\N,"actor,miscellaneous","tt0806910,tt1883160,tt9738784,tt0115088"
nm0065435,Holly Becker,\N,\N,"producer,writer","tt0415193,tt0415978,tt0368089,tt0342167"
nm0065445,Jan Becker,1973,\N,actor,"tt0120716,tt0143058,tt0173298,tt0108985"
nm0065721,Stephen Beckett,1967,\N,actor,"tt0112507,tt0053494,tt0787985,tt9207416"
nm0065774,Michael Beckley,1963,\N,"actor,miscellaneous","tt0365340,tt6231504,tt0187636,tt0094481"
nm0065782,Alice Beckmann,\N,\N,"producer,production_manager,actress","tt0350379,tt1513911,tt0206110,tt1823153"
nm0065855,Simon Beckord,1989,\N,actor,"tt0096587,tt0806910,tt1008628,tt0277327"
nm0066002,Mark Bedell,\N,\N,"stunts,special_effects,actor","tt0098084,tt0288968,tt0758762,tt0800003"
nm0066464,Erica Beeney,\N,\N,"writer,miscellaneous,director","tt0357470,tt5968394,tt5031156,tt13570066"
nm0066516,Steven C. Beer,\N,\N,"miscellaneous,producer,legal","tt0247199,tt2129930,tt2459156,tt0275022"
nm0066569,Stefan Beese,1969,\N,"production_designer,art_department,special_effects","tt0352935,tt0365547,tt0449488,tt0285440"
nm0066774,Jeanne Begley,\N,\N,"producer,director,writer","tt0377187,tt12580168,tt0842903,tt0092322"
nm0066972,Lukas Behnken,1979,\N,"actor,producer,production_manager","tt3379352,tt9470280,tt0413573,tt10195452"
nm0067109,Roscoe C. Behrmann,\N,\N,"production_manager,producer,assistant_director","tt2180349,tt2180539,tt0367031,tt0389784"
nm0067218,Horst Beilke,\N,\N,actor,"tt0051890,tt1545617,tt1736578,tt0403466"
nm0067232,Gabrielle Beimford,1970,\N,actress,"tt0122132,tt0112167,tt0116933,tt0363916"
nm0067339,Percilla Bejano,1911,2001,actress,"tt0463399,tt0131963,tt0080500,tt1148756"
nm0067827,Thomas K. Belgrey,\N,\N,"actor,writer,stunts","tt0092455,tt0443272,tt0203259,tt7049682"
nm0067995,Rex Bell Jr.,1934,2011,actor,"tt0092322,tt0059932,tt0058612,tt0155428"
nm0068078,Brett Bell,\N,\N,"director,editor,writer","tt0386816,tt1649004,tt1662663,tt0386805"
nm0068310,Joshua Bell,1967,\N,"soundtrack,music_department,actor","tt0120802,tt0808151,tt1410063,tt1034303"
nm0068430,Neil Bell,1970,\N,actor,"tt7846844,tt1160419,tt1976009,tt0419677"
nm0068880,Michael Bellaran,\N,\N,actor,"tt0079948,tt0363514"
nm0069376,Harry Belmour,1882,1936,actor,"tt0018259,tt0177387,tt0147156,tt0177361"
nm0069892,Raja Ben Ammar,\N,\N,actress,"tt0090665,tt0350570"
nm0070194,Cheryl Benard,1953,\N,actress,"tt0051710,tt0051843,tt0051823,tt0055531"
nm0070308,Slimane Benaïssa,\N,\N,actor,"tt0249568,tt0423713,tt2871002,tt0118659"
nm0070570,Albert Bendix,\N,\N,"actor,producer,writer","tt0853228,tt1454824,tt2076566,tt2954660"
nm0070667,Joana Benedek,1972,\N,actress,"tt0211892,tt0366345,tt0940629,tt1909962"
nm0071184,Karen Beninati,\N,\N,"producer,miscellaneous","tt0273982,tt2081252,tt0411323,tt0363475"
nm0071275,André 3000,1975,\N,"music_artist,soundtrack,actor","tt0417225,tt0377471,tt0430105,tt0365686"
nm0071338,Michel Benjamin,1959,\N,"cinematographer,camera_department,miscellaneous","tt0164008,tt0300594,tt0301727,tt1750316"
nm0071355,Robert Benjamin,\N,\N,"transportation_department,producer,assistant_director","tt0091209,tt0469263,tt0108983,tt0115351"
nm0071363,Stuart Benjamin,\N,\N,"producer,director,production_manager","tt0350258,tt0093378,tt0099397,tt0102469"
nm0071375,Kokkorn Benjathikoon,1969,\N,actress,"tt0355977,tt0817907,tt0263957"
nm0071742,Elizabeth Ann Bennett,1978,\N,actress,"tt2402207,tt0165859,tt1778924,tt0383393"
nm0071989,Reggie Bennett,1961,\N,actress,"tt0449613,tt0092156,tt0086346,tt0093692"
nm0072050,Samantha Bennett,\N,\N,actress,"tt1587669,tt1442437,tt12516558,tt0399080"
nm0072154,Greg Bennick,\N,\N,"producer,actor,writer","tt22053924,tt0365215,tt10106118,tt12003372"
nm0072322,Sylvie Benoît,\N,\N,actress,"tt0118235,tt0158405,tt0246278,tt0246717"
nm0072449,Brian Benson,\N,\N,"assistant_director,producer,director","tt3172532,tt1049402,tt5688932,tt6013154"
nm0072504,Greg Benson,\N,\N,"actor,director,editor","tt4218104,tt5011816,tt0470764,tt4344624"
nm0072689,Jérôme Bensoussan,\N,\N,"composer,music_department,actor","tt1646974,tt0353243,tt0465207,tt0783705"
nm0073295,Jox Berasategui,1964,\N,actor,"tt0297174,tt0948186,tt1381020,tt0475464"
nm0073407,Sharon Bercutt,\N,\N,actress,"tt0351074,tt0051311"
nm0073620,Bruce Beresford-Redman,1971,\N,"producer,writer","tt0416359,tt0239195,tt1490108,tt0395891"
nm0073729,Chris Berg,\N,\N,"actor,miscellaneous,camera_department","tt0411677,tt0116269,tt1629733,tt0078335"
nm0074152,David Berger,\N,\N,"soundtrack,music_department,writer","tt4595882,tt1337652,tt0427309,tt9784798"
nm0074257,Knut Berger,1975,\N,"actor,writer","tt0425491,tt0352994,tt0408777,tt0880605"
nm0074494,Dave Bergeson,\N,\N,"editor,director,cinematographer","tt2188873,tt13503638,tt0358760,tt0090659"
nm0074580,Max Berghaus,1963,\N,composer,"tt0366416,tt0405743,tt0236343,tt0480083"
nm0074716,Michael Berglund,\N,\N,"director,special_effects,camera_department","tt0415728,tt0348275,tt0349603,tt6093978"
nm0074723,Timothy Björklund,\N,\N,"animation_department,director,producer","tt0096438,tt0096446,tt0092494,tt0257325"
nm0075062,Camilla Bergstrom,\N,\N,actress,"tt0365744,tt0099850,tt0118397"
nm0075431,Zehra Berkman,\N,\N,"actress,script_department,miscellaneous","tt0288040,tt1229236,tt2072277,tt0200525"
nm0075736,Bruce Rand Berman,1963,\N,"producer,production_manager,miscellaneous","tt0118364,tt0972534,tt1604099,tt0112095"
nm0075762,Gail Berman,1956,\N,"producer,miscellaneous,art_department","tt0118276,tt13443470,tt0162065,tt3704428"
nm0076282,Joseph Bernard,1923,2006,"actor,director","tt0070292,tt0060028,tt0055031,tt0069754"
nm0076375,Robyn Bernard,1959,\N,actress,"tt0082269,tt0081930,tt0098226,tt0090563"
nm0076813,Doug Bernheim,\N,\N,"music_department,producer","tt11394180,tt21100682,tt2224452,tt0468489"
nm0076989,Alan Bernstein,\N,\N,"director,writer,producer","tt5194352,tt0110212,tt0365592,tt0139011"
nm0077106,Molly Bernstein,\N,\N,"editor,producer,director","tt5797134,tt0364151,tt0088680,tt16493460"
nm0077427,Jorge Berrocal,\N,\N,actor,"tt0358836,tt1634323,tt0276167,tt0375246"
nm0077431,Yola Berrocal,1970,\N,actress,"tt1272013,tt1417108,tt0257231,tt4925436"
nm0077730,Cristina Barsacchi,\N,\N,"actress,make_up_department","tt0354604,tt0106229,tt0360666,tt0194727"
nm0077781,Muriel Bersy,\N,\N,actress,"tt0261800,tt0262826,tt10768876,tt2435076"
nm0077848,Oscar Bertea,\N,\N,"assistant_director,camera_department,director","tt1033463,tt0349005,tt0396356,tt0451525"
nm0077959,Lola Berthet,1977,\N,"actress,soundtrack,producer","tt0352047,tt0311048,tt0307832,tt1107614"
nm0077987,Ludovic Berthillot,1969,\N,"actor,director","tt0281364,tt0841044,tt0271027,tt0414852"
nm0078492,Ana Berumen,\N,\N,actress,"tt0265516,tt0285687,tt0396568,tt0305809"
nm0079041,Doug Besterman,\N,\N,"music_department,soundtrack,composer","tt0458339,tt0330793,tt6139732,tt2771200"
nm0079145,Michael Betham,\N,\N,actor,"tt0365584,tt0132666"
nm0079194,Andreas Bethmann,\N,\N,"producer,director,writer","tt1578717,tt3430634,tt0274478,tt1585567"
nm0079577,Marion Valantine,\N,\N,actress,"tt4322508,tt0338411,tt1647985,tt0167528"
nm0079604,Christian Arnold-Beutel,\N,\N,"producer,executive","tt0850253,tt1128071,tt0472160,tt1233301"
nm0080007,Peter D. Beyt,\N,\N,"editor,assistant_director,director","tt0285351,tt0088526,tt0402471,tt0157246"
nm0080072,Ulisses Bezerra,1969,\N,"actor,sound_department,miscellaneous","tt5812510,tt2475112,tt0155443,tt0181228"
nm0080241,Kanika Myer,\N,\N,"editor,executive","tt0348629,tt0295294,tt0390079"
nm0080433,Santanu Bhowmick,\N,\N,director,"tt0096796,tt0362038,tt0362044"
nm0080503,Dante Biagioni,1935,2016,"actor,miscellaneous","tt4171930,tt0872303,tt0441773,tt0170898"
nm0080925,Laurence Bibot,\N,\N,"actress,director,writer","tt9675786,tt1422665,tt1839602,tt7340616"
nm0081053,Thomas Bickham,1975,\N,"costume_designer,make_up_department","tt1505281,tt0182928,tt0221479,tt0285610"
nm0081113,Fernando Bidart,\N,\N,"producer,actor,director","tt0393135,tt0393984,tt0772751,tt0293958"
nm0081334,Kevin Biegel,\N,\N,"writer,producer,miscellaneous","tt4422756,tt1441109,tt6742558,tt0285403"
nm0081942,Jean Bigot,\N,\N,"miscellaneous,producer,writer","tt0101152,tt1538431,tt1181475,tt1002920"
nm0082325,André Billaud,\N,\N,"editor,director,writer","tt8126422,tt6562614,tt1130984,tt11729546"
nm0082641,Michael Bilodeau,\N,\N,"producer,miscellaneous,writer","tt0356878,tt2100393,tt0494293,tt0143901"
nm0082696,Alexander Bilu,\N,\N,actor,"tt0275140,tt0360771,tt0113175,tt13702902"
nm0082894,Tracey Bing,\N,\N,"producer,miscellaneous,executive","tt0365545,tt7946422,tt0139649,tt3670968"
nm0082972,Yavuz Bingöl,1964,\N,"actor,soundtrack,music_department","tt1233381,tt0499168,tt1807872,tt1537772"
nm0083216,Gaston Biraben,\N,\N,"sound_department,director,writer","tt0119807,tt0106977,tt0362496,tt0981227"
nm0083228,Jeanne Biras,\N,\N,"director,casting_director,actress","tt0423841,tt0152930,tt0092593,tt0250223"
nm0083233,Jean-Jacques Biraud,\N,\N,"actor,stunts","tt0107295,tt0196256,tt0082844,tt0106195"
nm0083239,Sue Birbeck,\N,\N,"producer,writer,miscellaneous","tt3464902,tt0166433,tt0364804,tt5083738"
nm0083338,Alison Bird,\N,\N,actress,"tt0165058,tt0357081,tt0129685,tt0377247"
nm0083578,Signe Birket-Smith,\N,\N,"producer,production_manager,miscellaneous","tt0241518,tt0425235,tt0111445,tt0357608"
nm0084159,Paige Bishop,\N,\N,actress,"tt0212346,tt0363278"
nm0084247,Peter Biskind,\N,\N,"director,writer,cinematographer","tt0829160,tt0359203,tt7142152,tt4475832"
nm0084338,Steve Bissinger,\N,\N,"sound_department,music_department,composer","tt0418279,tt0381849,tt3606756,tt1323594"
nm0084432,Ajoy Biswas,\N,\N,"director,actor,writer","tt0276467,tt3867480,tt4248860,tt0362111"
nm0084733,Charles Biétry,1943,\N,"actor,writer","tt4887628,tt3737192,tt0167710,tt0119308"
nm0084866,David Bjorngaard,\N,\N,"art_department,miscellaneous,art_director","tt0118882,tt0364961,tt0153031,tt0119269"
nm0084894,Marco Bjurström,1966,\N,"miscellaneous,actor,soundtrack","tt27052930,tt27169889,tt10369184,tt8653940"
nm0085893,David Blackwell,\N,\N,actor,"tt0106677,tt0265662,tt1704573,tt1065073"
nm0085986,Nina Blackwood,1955,\N,actress,"tt0106057,tt0114016,tt0084861,tt3149538"
nm0086206,B. Brian Blair,1957,\N,"actor,producer","tt10360004,tt6058070,tt3997584,tt10165060"
nm0086211,Carolyn Blair,\N,\N,"actress,production_manager,miscellaneous","tt0175513,tt0356445,tt0104389"
nm0086276,Joan Blair,\N,\N,"actress,miscellaneous,producer","tt1001508,tt0317303,tt0246578,tt0252028"
nm0086635,Thompson Blake,\N,\N,"actor,miscellaneous,director","tt0094484,tt6128300,tt2913854,tt5071412"
nm0086649,Maurice Blake,\N,\N,actor,"tt0901494,tt0108757,tt0102014,tt0286486"
nm0086762,Yvonne Blake,1940,2018,"costume_designer,costume_department,actress","tt0070239,tt0072281,tt0078346,tt0455957"
nm0086873,Matthew Blakstad,1967,\N,actor,"tt0090357,tt0077086,tt0088898,tt0077045"
nm0086894,Judy Blame,1960,2018,"actor,costume_designer","tt0119577,tt16391564,tt0110967,tt0357454"
nm0086895,Steve Blame,\N,\N,"actor,writer,miscellaneous","tt4760616,tt1971571,tt0112258"
nm0087540,Betsy Blankenbaker,\N,\N,"producer,director,writer","tt0350142,tt0277185,tt1537213,tt1537167"
nm0087888,Mindaugas Blaudziunas,\N,\N,"cinematographer,camera_department","tt0365744,tt0129992,tt0104518,tt0116064"
nm0088245,Jan Blenkin,\N,\N,"miscellaneous,producer","tt0167260,tt0360717,tt0167261,tt0120737"
nm0088371,Tine Blichmann,1941,\N,actress,"tt0396123,tt0122213,tt0122375,tt0128906"
nm0088424,Doug Blimline,\N,\N,actor,"tt0280193,tt0349936"
nm0088508,Danny Bliss,\N,\N,actor,"tt7157518,tt0474937,tt5467436,tt0132771"
nm0088653,Sven Bloch,\N,\N,"camera_department,cinematographer","tt0409975,tt0335645,tt0180343,tt0409539"
nm0089324,Rudi Bloss,1971,\N,"art_department,director,animation_department","tt0209163,tt0113198,tt0083866,tt0120616"
nm0089485,Callum Blue,1977,\N,"actor,director,writer","tt0279600,tt1657507,tt0368933,tt0348913"
nm0089525,Blue Moreno,\N,\N,"actor,soundtrack,music_department","tt0361498,tt0811106,tt0328099,tt0243655"
nm0089544,Travis Blue,\N,\N,"producer,assistant_director,director","tt0470033,tt0850699,tt0219191,tt0362149"
nm0089772,Colin Blumenau,1956,\N,"actor,writer,talent_agent","tt0400036,tt8201852,tt0101225,tt0084987"
nm0089926,Douglas Blush,\N,\N,"editorial_department,producer,editor","tt7583876,tt6939026,tt6333060,tt2396566"
nm0090394,Daniel Bobker,\N,\N,"producer,executive","tt1462041,tt5690810,tt0355295,tt0397101"
nm0090753,Benjamin Boda,1953,1993,actor,"tt0169422,tt0057207,tt0170910,tt0170952"
nm0090764,Ulrich Bodamer,\N,\N,"actor,writer","tt0298219,tt0166604,tt0252793,tt0363633"
nm0090818,Georg-Martin Bode,1938,\N,actor,"tt0203632,tt1661370,tt0116791,tt0118529"
nm0090859,Bob Boden,\N,\N,"miscellaneous,producer,writer","tt0224484,tt6966758,tt3077336,tt0810489"
nm0090915,Emma Bodger,\N,\N,"producer,director,assistant_director","tt5528482,tt0398546,tt0363723,tt0112004"
nm0091303,Daan de Boer,\N,\N,"camera_department,cinematographer","tt0307596,tt2536436,tt6506490,tt1648112"
nm0091483,Ernesto Bog,\N,\N,actor,"tt0245712,tt0090260,tt0211852,tt0320281"
nm0092259,Denis Boileau,\N,\N,actor,"tt0070544,tt0074456,tt0085033,tt1395738"
nm0092896,Eugene Boles,\N,\N,actor,"tt0094332,tt0176357,tt0110657,tt0098276"
nm0093065,Ferdi Bolland,1956,\N,"soundtrack,composer,actor","tt0092210,tt0960731,tt0091103,tt1091722"
nm0093163,Mark Bollinger,1968,\N,"production_manager,editorial_department,actor","tt0278866,tt2768802,tt0368275,tt0350244"
nm0093205,Adolph Bolm,1884,1951,"miscellaneous,actor","tt0024816,tt0022103,tt0033490,tt0033900"
nm0093589,Matt Bomer,1977,\N,"actor,producer,soundtrack","tt1684226,tt2268016,tt1915581,tt1637688"
nm0093610,Jean-Louis Bompoint,1960,\N,"cinematographer,director,writer","tt0457597,tt0808399,tt3331458,tt0354899"
nm0093614,Seth Bomse,\N,\N,"editor,editorial_department,producer","tt14746834,tt0114614,tt6062820,tt0107009"
nm0093690,Eduardo Bonada,\N,\N,actor,"tt0061459,tt0055409,tt0060938,tt0284936"
nm0094199,Sy Bondy,\N,\N,actor,"tt0102577,tt0138910,tt0098411,tt0355052"
nm0094293,Frankie Bones,\N,\N,"actor,soundtrack","tt0362407,tt0207998,tt24513848,tt1698597"
nm0094397,Michael Bonfiglio,\N,\N,"director,producer,camera_department","tt6487050,tt14784858,tt2910274,tt12899886"
nm0095135,Philippe Bonometti,\N,\N,"actor,assistant_director","tt0184908,tt0357435"
nm0095229,Roger Bontemps,1914,1992,"actor,camera_department","tt0043011,tt0047659,tt0165570,tt0242689"
nm0095374,Brad Booker,1971,\N,"visual_effects,animation_department,producer","tt0129167,tt2262227,tt0167261,tt0145487"
nm0095703,Gary C. Booth,\N,\N,"producer,cinematographer,editor","tt0312275,tt0276229,tt0388896,tt0349155"
nm0095837,Daniel T. 'Sweetie' Boothe,1966,2017,actor,"tt0355080,tt0114682,tt0819700,tt0837806"
nm0095842,Newton Boothe,\N,\N,actor,"tt0181317,tt0334725,tt0088512,tt0286788"
nm0095930,Nick Boraine,1971,\N,"actor,sound_department","tt5296406,tt0364845,tt2375692,tt10417512"
nm0096199,Camille Bordes-Resnais,\N,\N,"editor,writer,director","tt3451360,tt3919334,tt0108500,tt8168678"
nm0096224,Tina Bordihn,1973,\N,actress,"tt0806910,tt0108979,tt0312097,tt0170949"
nm0096556,Francisco Borges,\N,\N,actor,"tt0234447,tt0352068"
nm0097124,Betsy Borns,\N,\N,"producer,writer,miscellaneous","tt0108778,tt0118323,tt0362404,tt0094540"
nm0097346,Dominic Borrelli,1964,\N,"actor,producer","tt1435513,tt1374989,tt0151137,tt0829150"
nm0097776,Margijn Bosch,\N,\N,actress,"tt0218538,tt3428884,tt0366699"
nm0097875,K.R. Bose,\N,\N,editor,"tt0155334,tt0354053,tt0356120,tt0254962"
nm0097880,Krishna Bose,\N,\N,actress,"tt2937746,tt0366505,tt0066237"
nm0098105,Marcello Bosschar,\N,\N,"miscellaneous,actor,writer","tt7311012,tt10839646,tt12667134,tt7761424"
nm0098170,Alexandre Bussière,\N,\N,"cinematographer,camera_department","tt4435092,tt1651916,tt1754806,tt6612636"
nm0098173,Marc Bossley,\N,\N,"actor,miscellaneous,director","tt0365326,tt1181606,tt0398553,tt1466352"
nm0098224,Kathryn Bostic,\N,\N,"composer,music_department,soundtrack","tt5577494,tt9358206,tt10393074,tt10774460"
nm0098556,Adriana Botina,\N,\N,actress,"tt1233450,tt10945950,tt1259150,tt0320065"
nm0098903,Jean-Pierre Bouchard,\N,\N,"composer,music_department","tt0074456,tt0366257"
nm0098923,Patrick Bouchard,\N,\N,"director,animation_department,writer","tt2160092,tt0493119,tt0366257,tt8253972"
nm0099354,Pierre Bouillon,\N,\N,"production_designer,actor,camera_department","tt0166909,tt0217100,tt0410466,tt0364526"
nm0099496,Philippe Boulenouar,\N,\N,"art_department,production_designer,set_decorator","tt0250223,tt0133385,tt0344510,tt0112682"
nm0099886,Hélène Bourgeois Leclerc,1974,\N,"actress,music_department","tt0430895,tt1295072,tt26915499,tt1139803"
nm0100133,Louise Bourque,\N,\N,"director,actress","tt5859872,tt0110806,tt0493400,tt0362133"
nm0100307,Stéphane Boutet,\N,\N,"actor,camera_department,writer","tt0423713,tt15223254,tt0423444,tt0338097"
nm0100336,Guy Boutin,\N,\N,"writer,miscellaneous,director","tt10410428,tt1765329,tt0364814,tt2963314"
nm0100561,Philippe Bovar,\N,\N,"cinematographer,camera_department,composer","tt0233976,tt0092764,tt0088463,tt0087903"
nm0100806,Bryan Bowen,\N,\N,"sound_department,actor,editor","tt0411477,tt0320661,tt0317740,tt0120755"
nm0101267,Brandon N. Bowlin,\N,\N,actor,"tt0137302,tt0346148,tt0118798,tt0112015"
nm0101327,Jacqueline Bowman,\N,\N,"actress,producer,miscellaneous","tt0368340,tt0091462,tt0367187,tt0404745"
nm0101626,Bryan Boyce,\N,\N,"director,writer,cinematographer","tt0352631,tt0269897,tt0383642,tt0443430"
nm0101627,C.C. Boyce,\N,\N,actress,"tt0221728,tt0164715,tt0201584,tt0218864"
nm0102095,Scott Boyer,\N,\N,actor,"tt0200421,tt0355366,tt0160602,tt0132451"
nm0102515,Céline Bozon,\N,\N,"cinematographer,camera_department,actress","tt0877621,tt0295252,tt5338644,tt5980798"
nm0102558,Joan Lluís Bozzo,1953,\N,"writer,actor,director","tt0425506,tt0364838,tt0364851,tt0400003"
nm0102571,Mara Bozóki,\N,\N,"production_designer,costume_designer,actress","tt0782057,tt0270023,tt1606589,tt0382877"
nm0102642,Jack Brabham,1926,2014,"actor,transportation_department","tt6758316,tt0060472,tt0145598,tt0054943"
nm0102960,John Braden,1931,2020,"actor,soundtrack","tt0063462,tt0066808,tt0159876,tt0093692"
nm0102997,Barry Bradford,\N,\N,"actor,producer,writer","tt1656190,tt0126916,tt1458175,tt6947738"
nm0103537,Terry Bradshaw,1948,\N,"actor,producer,soundtrack","tt0427229,tt0358082,tt0081529,tt0082136"
nm0103573,Johnny Brady,1981,\N,"actor,writer,producer","tt0094481,tt0139765,tt4814980,tt9542442"
nm0103890,Bill Bragg,\N,\N,"producer,actor","tt0301677,tt0158277,tt0775536,tt0364616"
nm0104129,Robert Brakey,1970,\N,"editor,editorial_department,actor","tt1017451,tt0961108,tt1492705,tt4076980"
nm0104214,Winston Bramen,\N,\N,actor,"tt0269265,tt0119778,tt0353269,tt0462516"
nm0104243,Raymond Bramley,1891,1977,actor,"tt0043238,tt0045458,tt0044261,tt0049909"
nm0104427,Otmar Brancuzský,1956,2022,actor,"tt1720862,tt0384369,tt0378327,tt1890683"
nm0104502,Mike Brand,\N,\N,"director,writer,producer","tt0116564,tt0360509,tt0485914"
nm0105259,Mike Brant,1947,1975,"soundtrack,actor,composer","tt0792975,tt3660370,tt2935564,tt0428827"
nm0105438,Steffani Brass,1992,\N,actress,"tt0108778,tt4234734,tt0248654,tt1684907"
nm0107067,Arthur Bremer,1950,\N,,tt2198953
nm0107089,Charlotte Bremer-Wolff,\N,\N,actress,"tt0061761,tt0433506,tt0364464,tt0806910"
nm0107171,Anne Brendler,1972,\N,actress,"tt0307189,tt0806910,tt0115088,tt9172890"
nm0107390,Rodney Brennan,\N,\N,"art_department,actor,writer","tt0255909,tt4158594,tt0352213,tt0352951"
