nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm10073786,Mohamed Ali Ahmed,\N,\N,composer,tt0342637
nm1007419,Laura Korkoian,\N,\N,"producer,director,casting_director","tt0398571,tt0362153,tt0103520,tt5219042"
nm1007612,Jennifer Ann Massey,1973,\N,actress,"tt0313043,tt1536051,tt0369179,tt0472954"
nm10076406,Kactus,\N,\N,composer,tt0345693
nm1007661,Joseph Metcalfe,1973,\N,"composer,music_department,actor","tt0462329,tt3343136,tt1090018,tt2328678"
nm1007788,Kei Ogawa,\N,\N,"actress,producer","tt0997032,tt0341506,tt0182576,tt7224794"
nm1007867,Anne Pick,\N,\N,"producer,director,writer","tt1111821,tt0435005,tt1218513,tt1363297"
nm1007994,Olwen Roose,1900,\N,actress,"tt0329756,tt0022483"
nm1008199,Grigor Stavri,\N,\N,"assistant_director,director,actor","tt0346524,tt0347665,tt0287708,tt0346637"
nm1008217,James Patrick Stoteraux,\N,\N,"producer,writer,miscellaneous","tt0120188,tt16418896,tt8712204,tt1758772"
nm10082445,Ravi Vilangan,\N,\N,"writer,music_department","tt0333092,tt0333231,tt0317971,tt0332668"
nm1008390,Julie Venerus,\N,\N,"miscellaneous,writer,actress","tt0329227,tt1327810,tt0443190,tt0133832"
nm1008406,Kari Vidø,1961,\N,"writer,director,script_department","tt1045779,tt1505281,tt0220261,tt0853228"
nm1008443,Gretchen Warthen,\N,\N,"camera_department,cinematographer,director","tt6432466,tt0176095,tt0164974,tt1718807"
nm1008856,Mary Stone,1953,\N,,"tt0347482,tt1050539,tt2424484,tt1301232"
nm1008865,Ronald White,1966,\N,"editorial_department,actor","tt0265208,tt0120188,tt0146316,tt0199753"
nm1009012,Bill Crowley,\N,\N,actor,"tt0288192,tt0411909,tt0332489,tt1297282"
nm1009068,Ryan Freeman,1977,\N,actor,"tt0246228,tt1612615,tt0451106,tt0460649"
nm1009618,Ricardo Alms,\N,\N,"art_department,production_designer,art_director","tt0492044,tt0427470,tt5610554,tt0293113"
nm1009696,Hristo Konstantinov,1897,\N,"cinematographer,director","tt0492326,tt0289862,tt0287948,tt0331456"
nm1009721,Steve Mackey,1966,2023,"soundtrack,music_department,actor","tt0330373,tt0119164,tt1213663,tt0482572"
nm1009759,Justin Downing,\N,\N,"editorial_department,editor,producer","tt0329402,tt0317640,tt0288331,tt0383927"
nm1009966,Cliff Hsui,\N,\N,"camera_department,cinematographer,miscellaneous","tt0305583,tt0821012,tt0317640,tt0258273"
nm1009988,Kate Kondell,1973,\N,"writer,producer,soundtrack","tt1817232,tt4549142,tt8041658,tt0333780"
nm10102488,Miguel Miño,\N,\N,"cinematographer,camera_department","tt0332190,tt0301084"
nm1010286,Tomislav Hleb,\N,\N,"sound_department,editor,actor","tt0283504,tt0250445,tt0279248,tt4829612"
nm10104028,Fernando Pipino Russo,\N,\N,editor,tt0332190
nm10104818,Hayam Hilal,\N,\N,"actress,soundtrack","tt0331427,tt7720204,tt9099680"
nm1010582,Harry Ambrose,\N,\N,director,"tt0105930,tt0346639"
nm10109574,Ludvik Pecar,\N,\N,actor,"tt0339061,tt0315006"
nm1011070,Marta Etura,1978,\N,actress,"tt7304802,tt7304824,tt4924942,tt1242422"
nm1011187,Davor Gobac,1964,\N,actor,"tt0991351,tt1305794,tt3674454,tt0289360"
nm1011303,Gerold Hofmann,\N,\N,"director,writer,producer","tt6864368,tt1127325,tt0265197,tt0382491"
nm10114102,Hussain Al Sayed,\N,\N,"composer,music_department","tt3433656,tt5540742,tt3275286,tt12043254"
nm1011463,Kostas Koukios,\N,\N,actor,"tt7223394,tt0288806,tt0429408,tt0254103"
nm1011636,Zhelcho Mandadzhiev,1915,2000,actor,"tt0313003,tt0307739,tt0253718,tt0289761"
nm1011790,Caitriona Murphy,1987,\N,"editorial_department,actress,miscellaneous","tt0328733,tt0831823,tt11808942,tt16098700"
nm1011812,Diane Neal,1975,\N,"actress,director","tt11899882,tt0203259,tt3560084,tt2071645"
nm1011826,Ifeanyi Njoku,\N,\N,"producer,writer,director","tt0289223,tt2207006,tt0329643,tt1270787"
nm1011903,Verónica Pelaccini,\N,\N,"actress,miscellaneous,producer","tt2072420,tt6922826,tt1160004,tt3494584"
nm1012347,Carolyn Townsend,\N,\N,"writer,producer,sound_department","tt6394324,tt1936613,tt5016504,tt6170874"
nm1012524,Yanfu Yu,1924,2005,"director,writer,actor","tt0341112,tt13787346,tt0327899,tt0350337"
nm1012544,Mike Ziemkowski,\N,\N,"camera_department,cinematographer,editor","tt0345975,tt0288581,tt2261735,tt1999811"
nm1012576,Serhat Özcan,1961,\N,"actor,camera_department","tt1278134,tt1233381,tt0270053,tt0483103"
nm1012724,Rebecca Wilson,1961,2016,actress,"tt0106110,tt0409530,tt0343260,tt8914292"
nm10128727,Mingyan Peng,\N,\N,"writer,actress","tt0086878,tt0327899,tt0333552,tt0346574"
nm10130659,Sarah Lysander,\N,\N,actress,tt9017984
nm1013114,Jack Lang,1939,\N,"writer,actor,miscellaneous","tt1872880,tt0253132,tt24165762,tt0049991"
nm1013326,Noname Jane,1977,\N,actress,"tt7038056,tt0426855,tt0410470,tt0847136"
nm1013445,Claire Monis,\N,\N,"actress,producer","tt0338074,tt0187181"
nm1013560,Rock Phillips,\N,\N,"art_director,actor,producer","tt0007141,tt0343832,tt0009037,tt0354396"
nm10142634,Anita Oser,\N,\N,producer,"tt1271979,tt0345377"
nm1014555,Stef Kamil Carlens,\N,\N,"composer,soundtrack,music_department","tt0330539,tt3917318,tt7618604"
nm1014857,Frank Garritano,\N,\N,"producer,director,actor","tt6404984,tt1125194,tt5001772,tt13974970"
nm1015262,Leighton Meester,1986,\N,"actress,soundtrack","tt1232200,tt0397442,tt1265990,tt1555064"
nm1015298,Carlos Montemayor,1947,2010,"cinematographer,producer","tt0222023,tt2946632,tt0341320,tt0990449"
nm1015329,Gonzalo Narbona,\N,\N,"art_director,production_designer","tt0430367,tt0337913,tt8083326,tt0266381"
nm1015599,Tuncer Sevi,1942,2012,actor,"tt0446855,tt0252597,tt0252562,tt0336004"
nm1015631,Olgun Simsek,1971,\N,"actor,soundtrack,sound_department","tt0426642,tt2191332,tt0428059,tt0263539"
nm1015816,Emma Rosa Vincenti,1928,1988,actress,"tt14214034,tt11303774,tt11409250,tt12052162"
nm1015859,Erin Wiltgen,\N,\N,"set_decorator,actress,art_department","tt0300996,tt0446792,tt0277615,tt0327940"
nm1016069,Sarah Walker,\N,\N,"director,producer,editor","tt9059350,tt2571542,tt2177461,tt9724628"
nm1016088,John O'Brien,\N,\N,writer,"tt0335438,tt0377818,tt0306685"
nm1016314,Nikola Dinev,\N,\N,actor,"tt0289728,tt0276982,tt0314489,tt0329720"
nm1016396,Will Kirby,1973,\N,actor,"tt0069658,tt0247144,tt0251497,tt2017048"
nm1016413,Joel Lewis,\N,\N,actor,"tt1038011,tt2059193,tt0861772,tt0465891"
nm1016474,Phillip Owen,1933,2021,actor,"tt0165789,tt0332618,tt0417551,tt0289670"
nm1016691,Daniel Bird,\N,\N,"miscellaneous,director,producer","tt0419706,tt0318081,tt0281820,tt0343054"
nm10166996,Rachel Avnery,\N,\N,,tt0330362
nm1016952,Andy Street,1957,\N,"music_department,composer,soundtrack","tt0108960,tt3557294,tt0287885,tt0272183"
nm1016986,Mark Castro,\N,\N,"producer,actor","tt1381421,tt0288584"
nm1017027,Trip Taylor,\N,\N,"producer,writer,camera_department","tt3063516,tt0825115,tt1753968,tt1414349"
nm1017117,Tassie Cameron,\N,\N,"producer,writer,miscellaneous","tt11090458,tt0288909,tt1442065,tt0340109"
nm1017309,Hilda Rey,\N,1994,actress,"tt0189951,tt0200948,tt0173748,tt5252240"
nm1017317,Rose Rooney,\N,\N,actress,"tt0336751,tt0354203,tt0135045,tt0343789"
nm1017440,Doug Miles,\N,\N,"director,producer,visual_effects","tt0274247,tt0319749,tt3420834,tt0335057"
nm1017527,Bogomil Andreev,\N,\N,actor,"tt0289862,tt0492326,tt0330971,tt0328480"
nm1017554,Petko Atanasov,1889,1956,actor,"tt0290093,tt0331914,tt0234484,tt0330971"
nm1017676,Gianna Breil,\N,\N,actress,"tt9610556,tt0449603,tt0289850,tt0347517"
nm1017793,Nicholas J. Coleman,\N,\N,"actor,writer,producer","tt2372162,tt6474236,tt6821044,tt2401256"
nm1017869,Berta de la Dehesa,\N,\N,"actress,writer","tt1847905,tt12976450,tt0491046,tt0297174"
nm1017942,Kosha Engler,\N,\N,actress,"tt7671070,tt5137338,tt27146569,tt1877830"
nm10179791,Edith,\N,\N,actress,tt0345374
nm1017997,Caroline Foellmer,\N,\N,"production_designer,art_director,art_department","tt0484840,tt0896872,tt0285331,tt1064943"
nm1018007,Aaron Fors,1989,\N,"actor,miscellaneous,sound_department","tt4073790,tt7638348,tt1663662,tt0489099"
nm1018011,Ilaria Fraioli,1965,\N,"editor,editorial_department,writer","tt0448931,tt1334408,tt1153116,tt1091211"
nm1018286,Karina Kleszczewska,1972,\N,"cinematographer,camera_department,producer","tt0441074,tt2229201,tt1511447,tt1270778"
nm1018569,Reinhard Münchenhagen,1940,\N,actor,"tt0068035,tt0383149,tt1645063,tt1703034"
nm1018582,Gia Franzia,\N,\N,"actress,producer,casting_director","tt0870193,tt3570000,tt0765475,tt1866100"
nm1018612,Ivan Nikcevic,1978,\N,"actor,sound_department","tt8329536,tt0339182,tt2180271,tt0268374"
nm1018814,Gabriel Rodríguez de la Mora,\N,\N,"editor,editorial_department","tt3279034,tt0483741,tt0419396,tt0168047"
nm10188329,Michal Lynn Jakala,\N,\N,actor,tt0331975
nm10188330,Josie Falbo,\N,\N,actor,tt0331975
nm1018977,Emil Stefanov,\N,\N,actor,"tt0289934,tt0309187,tt0238439,tt0344765"
nm10190171,Anna Louise,\N,\N,actress,tt0331973
nm1019103,Amir Valinia,\N,\N,"director,cinematographer,camera_department","tt1666187,tt1131742,tt3102924,tt1084697"
nm1019134,Diego Verdegiglio,1952,\N,actor,"tt5290524,tt0125700,tt0167472,tt0086548"
nm1019174,November Wanderin,\N,\N,"miscellaneous,director,writer","tt1376179,tt0760245,tt0346595,tt2583890"
nm10196395,Harry Dagoe,\N,\N,"director,actor,writer","tt9140350,tt27737116,tt0345300"
nm1019845,Robert Lohr,1967,\N,actor,"tt0220074,tt1540108,tt0423610,tt1555868"
nm1019872,Ricardo Mella,\N,\N,actor,"tt0227896,tt0332093,tt6426352,tt0347548"
nm1019940,Claude Scasso,1962,\N,"writer,art_director,actor","tt2364258,tt0922292,tt0878088,tt6531888"
nm10199534,Roberto Attanasio,\N,\N,actor,"tt0346658,tt9147678"
nm1020086,Amber Gross,\N,\N,actress,"tt0203259,tt0280760,tt0874279,tt0339918"
nm1020344,Per Risager,1973,\N,"editor,editorial_department,director","tt0386820,tt5459566,tt1871731,tt1095423"
nm1020365,Sharon Ali,\N,\N,"producer,costume_department,actress","tt1229264,tt18236386,tt0159876,tt0197164"
nm1020490,Sari Gilman,\N,\N,"editor,editorial_department,writer","tt6185286,tt17677650,tt2109153,tt0912585"
nm1020597,Miguel Ángel Mora,\N,\N,"cinematographer,camera_department","tt0365608,tt0302447,tt0336074,tt0984155"
nm1020749,Lauren Lazin,\N,\N,"producer,director,writer","tt0449758,tt2402449,tt2402993,tt0343121"
nm1021224,Rachida Brakni,1977,\N,"actress,writer,director","tt4787510,tt1124397,tt0265116,tt1282156"
nm10213309,Margery B. Brown,1956,2006,"producer,camera_department","tt0420772,tt0332636"
nm1021444,Brenda Emmanus,1963,\N,actress,"tt1727770,tt6278580,tt16493946,tt5819342"
nm1021629,Clint Hocking,\N,\N,"writer,miscellaneous,director","tt10468754,tt1314741,tt0340374,tt0427889"
nm1021652,Nick Igea,\N,\N,"director,production_manager,writer","tt26687091,tt0355345,tt0336352,tt1574576"
nm10216825,Wendy,\N,\N,actress,tt0343421
nm1021702,Marios Hamboulides,\N,\N,"assistant_director,producer,director","tt1959563,tt5875444,tt5083738,tt8740790"
nm1021773,Henrik Krogsgaard,1951,\N,"music_department,soundtrack","tt0411232,tt0331130,tt3646602,tt0331131"
nm1021783,Abe Laboriel Jr.,1971,\N,"soundtrack,actor,music_department","tt0337619,tt0103530,tt0804452"
nm1021802,Wai-Kwan Lau,\N,\N,"camera_department,cinematographer","tt0416044,tt0264429,tt0439630,tt0190332"
nm1022139,Ballu Saluja,\N,\N,"editor,editorial_department,producer","tt0169102,tt5074352,tt10195210,tt0449994"
nm1022379,Francis J. Vinarao,\N,\N,"editor,editorial_department","tt0409040,tt0486820,tt0325266,tt0378285"
nm1022527,Peter Miller,\N,\N,actor,"tt0330602,tt2556970,tt0808358"
nm1022536,Brian Ray,1955,\N,"soundtrack,composer,editor","tt1601468,tt0087397,tt0086759,tt0092802"
nm1022831,Julio Jordán,\N,\N,"actor,producer,soundtrack","tt0369702,tt0297174,tt2094766,tt1056416"
nm1022977,Ronnie Warner,\N,\N,"producer,actor,director","tt1169273,tt15106604,tt0937375,tt0466771"
nm1023104,Lisa Russo,\N,\N,"actress,soundtrack","tt0116583,tt5664788,tt0112853,tt0330994"
nm1023598,Belén Sánchez-Peinado,\N,\N,"production_manager,miscellaneous,producer","tt2093990,tt0246460,tt0395119,tt4136774"
nm1023679,Simon Chapman,\N,\N,"cinematographer,camera_department,editor","tt5232792,tt13918776,tt7826376,tt9612516"
nm1023969,Alicia Berdaxagar,1925,2018,actress,"tt0373476,tt0318372,tt0201123,tt0291619"
nm1024186,Marcel De Stoop,1939,\N,"actor,director","tt0292493,tt0289814,tt0252776,tt0292587"
nm1024315,Chiqui Fernández,1969,\N,actress,"tt0124958,tt0459702,tt0480917,tt0297174"
nm1025270,Dillon Morgan Silver,\N,\N,"actor,producer","tt0297769,tt1893221,tt0347014,tt0291671"
nm1025399,Blandine Ton Van,\N,\N,"production_designer,set_decorator","tt1600416,tt0461161,tt0331222,tt0245862"
nm1025699,Mika Shirley,1978,\N,actress,"tt27009017,tt0337137,tt13335658,tt13382262"
nm10259213,Masa Kavcic,\N,\N,actress,tt0334374
nm1026234,Erik Sánchez,\N,\N,actor,"tt0229885,tt0330855,tt0400349,tt0290140"
nm1026908,Elart Coello,\N,\N,"producer,writer,director","tt0327601,tt0364224,tt0381411,tt0391734"
nm1027045,Gary Harper,\N,\N,"miscellaneous,special_effects,actor","tt0095963,tt0974015,tt1386697,tt0418689"
nm1027497,Kuldeep Singh,\N,\N,"composer,actor,music_department","tt0157316,tt0341554,tt0823604,tt8595766"
nm1027808,Vivanica,\N,\N,actress,"tt0271822,tt0408443,tt0324382,tt16088492"
nm1027921,Vasil Bakardzhiev,1906,1980,"director,writer,cinematographer","tt0332325,tt0416293,tt0332387,tt0332244"
nm1028031,Hugh Beard,\N,\N,"producer,director,miscellaneous","tt0352113,tt0292873,tt0758922,tt0424247"
nm1028302,Jason Bourque,\N,\N,"director,writer,producer","tt23464604,tt13197674,tt15508150,tt5352846"
nm1028457,Susana Calachi,\N,\N,producer,"tt0215163,tt0336602"
nm10284950,Tatiana Angulo,\N,\N,art_department,"tt7457232,tt0330644"
nm1028499,Cara,\N,\N,,tt0343803
nm1029094,Eirini Dogani,\N,\N,actress,"tt0201417,tt0231143,tt0288685,tt0231110"
nm1029102,Cogie Domingo,1985,\N,actor,"tt0292365,tt1690201,tt0294514,tt0393050"
nm10293198,Linda Bennett,1942,\N,actress,"tt0062606,tt0055663,tt0046623,tt0043228"
nm1029354,Amal Farid,\N,2018,actress,"tt0356020,tt0355774,tt0377014,tt0376644"
nm1029674,Maria Giannopoulou,\N,\N,actress,"tt0235181,tt7153422,tt1180770,tt0196917"
nm1029675,Juan Carlos Gianuzzi,1940,\N,actor,"tt0072878,tt0121408,tt0071538,tt0193355"
nm1029720,Colin Goh,\N,\N,"director,writer,producer","tt0290581,tt0768837,tt0330962"
nm10298113,Ahmed Benchouban,\N,\N,actor,tt0327916
nm10298114,Mustapha Gharbi,\N,\N,editor,tt0327916
nm1030190,Sören Hüper,1973,\N,"writer,producer,director","tt1176121,tt3400286,tt0498145,tt1077235"
nm1030232,Saburô Ishikura,1946,\N,actor,"tt0363226,tt0111170,tt0400817,tt0794297"
nm1030665,Joakim Kromnér,\N,\N,"camera_department,miscellaneous,location_management","tt0292647,tt0269410,tt0340335,tt8880922"
nm10307330,Elisabeth Müller,\N,\N,writer,tt0345908
nm10307369,Rosemarie Winterberg,\N,\N,writer,tt0345908
nm1030748,Amphol Lumpoon,\N,\N,actor,"tt0344097,tt0495570,tt0779970,tt0780066"
nm1030811,Wim Le Compte,\N,\N,"camera_department,cinematographer","tt0465121,tt0235922,tt13850522,tt0255759"
nm10309169,Stephanie Gibson,\N,\N,"actress,producer,editor","tt12974518,tt9397938"
nm1030925,Carlo Ljubek,1976,\N,actor,"tt5089068,tt0375911,tt2943304,tt3701442"
nm1031043,Nwamiko Madden,1983,\N,"actor,writer,producer","tt0308383,tt0330254,tt2143442,tt0377972"
nm10310635,Faouzi Taya,\N,\N,editor,"tt0345675,tt4006058"
nm1031067,John Mark Maio,\N,\N,"director,composer,writer","tt0321455,tt0323299,tt0338093,tt0323927"
nm1031207,José Enrique Mavila,1957,2002,"casting_director,actor,director","tt0247890,tt13993390,tt0324910,tt0340255"
nm1031353,Brandon Milbradt,1977,\N,"producer,writer,costume_designer","tt0470011,tt1571739,tt6316050,tt0944849"
nm1031558,Arun Naik,\N,\N,"editorial_department,editor,sound_department","tt0230737,tt0095955,tt0248617,tt0292742"
nm1031565,Ivan Nalbantov,1940,2021,actor,"tt0293718,tt0309187,tt5451054,tt0355124"
nm1031871,Eun-hye Park,1978,\N,actress,"tt5690190,tt0346904,tt20859920,tt1176096"
nm1031908,J.M. Paula,\N,\N,composer,"tt0228270,tt0347293,tt0343589"
nm1031989,Inkeri Pilkama,1945,\N,"director,writer,actress","tt0379667,tt0292847,tt0401068,tt0395063"
nm1031990,Tanya Pillay,\N,\N,actress,"tt1059475,tt0332511,tt0907674,tt0483277"
nm1032084,Amrita Pritam,1919,2005,"writer,music_department,soundtrack","tt0156448,tt0347779,tt0363729,tt1620501"
nm1032171,Vilas Ranade,\N,\N,"editor,editorial_department","tt0809515,tt0118751,tt0290331,tt0846704"
nm1032179,Madhukar S. Rao,\N,\N,"cinematographer,camera_department","tt1045839,tt0119428,tt0117437,tt0363409"
nm1032545,Wolfgang Schirlitz,\N,1969,actor,"tt0436027,tt0338658,tt0056594,tt0379943"
nm1032679,Orsi Shine,1982,\N,actress,"tt18236270,tt0418937,tt5852118,tt28265751"
nm1033018,Misato Tachibana,1981,\N,"actress,miscellaneous","tt0494725,tt1526067,tt0340227,tt0357894"
nm1033078,Marta Tébar,1974,\N,actress,"tt0787094,tt0801294,tt0198093,tt0451086"
nm10331666,Makoto Wada,\N,\N,"miscellaneous,writer,animation_department","tt2258527,tt0496536,tt0264207,tt5370130"
nm1033334,Juan Francisco Valderas,\N,\N,producer,"tt0336602,tt0215163,tt6618102"
nm1033386,Georges Van Vrekhem,\N,\N,"writer,assistant_director","tt0339299,tt0292493,tt0292723,tt0292428"
nm1033513,Marinos Vourdamis,\N,\N,actor,"tt7132986,tt1093706,tt0292753,tt0344702"
nm1033529,Pongpat Wachirabunjong,\N,\N,"actor,director,writer","tt1020884,tt1345825,tt1183252,tt3868530"
nm10337093,Viktor Mikhailov,1934,\N,actor,"tt0331802,tt0314473,tt0065507"
nm1033720,Risa Yamagishi,\N,\N,actress,"tt0292794,tt0331764"
nm1033891,Julio del Álamo,\N,\N,"producer,director,writer","tt26759539,tt0215163,tt0439208,tt0336602"
nm1033993,Tudor Davies,\N,\N,"miscellaneous,producer,director","tt0062873,tt0287875,tt0058846,tt0379139"
nm1034158,Carlos Morales,\N,\N,"actor,director,writer","tt1126377,tt4765554,tt0349092,tt0301527"
nm10343219,Dan Geltrude,\N,\N,,"tt7989888,tt14509968,tt7989904,tt28400608"
nm1034352,Anne Curtis,1985,\N,"actress,soundtrack","tt5938084,tt2057445,tt2420176,tt1305656"
nm1034387,Debbie King,\N,\N,actress,"tt0292199,tt0340295"
nm1034501,Patrick David,\N,\N,"casting_department,director,actor","tt0855840,tt2110403,tt0262699,tt0331959"
nm10345861,Joyce Audley,\N,\N,actress,tt0331593
nm1035045,Jefferson Arca,\N,\N,"actor,writer,producer","tt0415807,tt0292997,tt0327506,tt0398033"
nm1035325,Julien Duval,\N,\N,"actor,executive","tt1350516,tt0334879,tt0759057,tt0423713"
nm1035340,Tom Emerson,\N,\N,"actor,soundtrack","tt0346113,tt0135135,tt2334429,tt0989639"
nm1035414,Chris Gann,1972,\N,"stunts,actor,writer","tt7546362,tt5645432,tt5691670,tt13207736"
nm1035415,Juan Carlos García,1971,\N,actor,"tt5378720,tt10706434,tt1885930,tt4567836"
nm1035469,Hassan Hamed,\N,\N,"actor,writer,producer","tt0376879,tt0359320,tt1051818,tt0372794"
nm1035498,Craig Heaney,\N,\N,actor,"tt0185906,tt0380389,tt0468569,tt0473360"
nm1035506,Norma Hendy,1947,\N,actress,"tt0227879,tt0292406,tt0830854,tt0149534"
nm1035563,Cody James,\N,\N,actor,"tt5361470,tt3549974,tt0386812,tt0347062"
nm1035662,Matt Lindquist,\N,\N,"miscellaneous,actor","tt4294970,tt0316824,tt0279111,tt1462764"
nm1035708,Eric Marier,\N,\N,actor,"tt0332511,tt0293348"
nm1035728,Jason McCain,1976,\N,actor,"tt0814282,tt0347743,tt7736236,tt0381155"
nm10357634,Tammy Coleman,\N,\N,actress,"tt0334847,tt9510578"
nm1035803,José Manuel Moya,\N,\N,actor,"tt0444505,tt0405756,tt0314121,tt0269501"
nm1036020,Mark Seliger,\N,\N,"director,soundtrack,actor","tt3233418,tt0844441,tt0426459,tt0373445"
nm1036181,Mike Vogel,1979,\N,"actor,producer,soundtrack","tt0398375,tt0815236,tt1454029,tt1060277"
nm1036397,Claudia Clair,1977,\N,"actress,casting_director","tt14796302,tt1070745,tt1979246,tt0297174"
nm1036467,Joanie Ellen,1978,\N,actress,"tt1124373,tt0291337,tt0106052,tt0098844"
nm1036514,Sarah Goff,\N,\N,actress,"tt0290773,tt0348519"
nm1036596,Sabrina Jade,1981,\N,actress,"tt0309445,tt0317551,tt7280716,tt13389936"
nm1036904,Summer Storm,1974,\N,actress,"tt1067075,tt13558746,tt1699181,tt9386372"
nm1036911,Sylvia Sun,1979,\N,actress,"tt0388464,tt0415975,tt0412979,tt27940168"
nm1036939,Kathryn Tucker,\N,\N,"actress,producer","tt0334416,tt0317910,tt0340377,tt1235450"
nm1037221,Sergio G. Sánchez,1973,\N,"writer,producer,director","tt1649419,tt5886440,tt0295843,tt0464141"
nm1037493,Gregory Nixon,\N,\N,"producer,director","tt0330564,tt12510318,tt0292191,tt1572765"
nm10375070,Tanasis Papastergiou,\N,\N,"director,writer",tt0334594
nm10375658,Christian Husek,\N,\N,,tt0331728
nm1037677,Vanessa Basté,\N,\N,"editorial_department,editor,sound_department","tt0120125,tt0390808,tt0344854,tt0304391"
nm1037818,Karen Joseph,\N,\N,"editorial_department,editor","tt4983204,tt2263640,tt0120493,tt1530541"
nm1038225,Jason Webber,\N,\N,"camera_department,cinematographer","tt0120255,tt10663608,tt11129816,tt7573024"
nm10382509,Hitoshi Yokoyama,\N,\N,actor,tt0342648
nm1038370,Axel Hveding,\N,\N,"producer,director,editor","tt0332363,tt0307728,tt0276737,tt0285344"
nm1038383,Fredric King,\N,\N,"producer,director,cinematographer","tt7424238,tt0478097,tt1120985,tt5363618"
nm10384140,Nagah Salem,\N,\N,actress,"tt0252689,tt0342948"
