nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0474906,Udhav Kumar,\N,\N,"music_department,writer","tt0067668,tt0331261,tt0377636"
nm0474911,Vineet Kumar,1957,\N,actor,"tt10196464,tt0329620,tt4635372,tt7763100"
nm0474983,Bernd Kummer,1935,\N,"actor,production_manager,camera_department","tt0101919,tt0806910,tt2705280,tt0089485"
nm0475579,Joey Kuras,\N,\N,"sound_department,actor,miscellaneous","tt1671481,tt0353346,tt0353016,tt0432378"
nm0475625,Dirk Kurbjuweit,1962,\N,"writer,actor","tt1075116,tt0267427,tt14917354,tt0379484"
nm0475665,Erkki Kurenniemi,1941,2017,"composer,director,sound_department","tt9297716,tt4688592,tt0138764,tt3075002"
nm0475853,Yôsuke Kuroda,1968,\N,"writer,miscellaneous,actor","tt1726286,tt3213642,tt7978710,tt5626028"
nm0475909,Nathan Kurosawa,\N,\N,"director,writer,editor","tt0824684,tt0371915,tt2769464,tt0112960"
nm0476151,Barbara Kurzaj,1975,\N,"actress,director,assistant_director","tt1730323,tt15019128,tt5809074,tt8649186"
nm0476897,Pete Kuzov,\N,\N,"producer,actor,miscellaneous","tt0120366,tt0367908,tt27041112"
nm0477258,Judy Jean Kwon,1978,\N,"actress,director,producer","tt6780532,tt0119101,tt0120878,tt1925466"
nm0477601,Bela Karolyi,1942,\N,actor,"tt0305357,tt0051503,tt0050276,tt0043323"
nm0477860,Erhard Kölsch,\N,\N,actor,"tt0104681,tt0085781,tt0229927,tt0375750"
nm0477869,Thomas Köner,\N,\N,composer,"tt0016847,tt0484048,tt0381982,tt0274862"
nm0479099,Ulises de la Torre,1978,\N,actor,"tt0813681,tt7463662,tt2365086,tt1508677"
nm0479192,Adam Lazarre,1924,1996,actor,"tt0381727,tt0042074,tt0050051,tt0052459"
nm0479300,Vangie Labalan,\N,\N,"actress,sound_department,miscellaneous","tt1050616,tt0217021,tt6166732,tt1734703"
nm0479349,Lena Labart,1956,\N,actress,"tt0168861,tt0222581,tt0167336,tt5851680"
nm0479523,Cameron Labine,\N,\N,"miscellaneous,actor,writer","tt0110367,tt5231752,tt3529664,tt1031224"
nm0479808,François Lacanal,\N,\N,actor,"tt0432986,tt0220955,tt1891968,tt0137401"
nm0479874,Ray Lacelle,\N,\N,actor,"tt0367914,tt0090093"
nm0479907,Bruce Lacey,\N,\N,"sound_department,writer,producer","tt0408306,tt0121765,tt0120915,tt0120815"
nm0480314,Laure Lacroix,\N,\N,"visual_effects,special_effects,art_department","tt1318514,tt0499549,tt0343818,tt2103281"
nm0480686,Hilde De Laere,\N,\N,"producer,production_manager","tt1606789,tt1837703,tt1850397,tt6144672"
nm0480780,Javier Laffaille,\N,\N,"editor,editorial_department,actor","tt0373478,tt2651246,tt5134214,tt7180852"
nm0480798,James Lafferty,1985,\N,"actor,director,producer","tt0368530,tt7082442,tt2388715,tt1231277"
nm0480854,Claude Laflamme,\N,\N,"actor,special_effects,art_department","tt0151508,tt0097000,tt0382287,tt0144226"
nm0480897,Bonnie-Jill Laflin,1975,\N,actress,"tt1981558,tt0273923,tt1027747,tt0096542"
nm0481346,Paloma Lago,1967,\N,actress,"tt0231030,tt0108982,tt0375286,tt0109511"
nm0481435,Michael LaGuardia,1947,1993,actor,"tt0071042,tt0100802,tt0088513,tt0107009"
nm0481490,Igor Lagutin,1964,\N,actor,"tt1601069,tt0324398,tt0372343,tt0113639"
nm0481624,Sunil Lahri,1961,\N,"actor,producer","tt0390792,tt0268093,tt12752510,tt0113457"
nm0481629,Johannes Lahtela,1975,\N,"actor,writer","tt26345241,tt0194027,tt1801536,tt0369301"
nm0482781,Vito Lamanna,\N,\N,"visual_effects,producer,cinematographer","tt0449110,tt2275533,tt0463907,tt2100575"
nm0484726,Stanislav Landgraf,1939,2006,actor,"tt0172668,tt5891798,tt0308195,tt0403783"
nm0485139,Michael Landsberg,\N,\N,"actor,producer","tt2353917,tt0397812,tt5796346,tt0886666"
nm0485577,Tami Lane,1974,\N,"make_up_department,special_effects,miscellaneous","tt0363771,tt0167260,tt2310332,tt0903624"
nm0486036,John Langdon,1947,2020,"writer,script_department,editor","tt0090515,tt0273383,tt0295814,tt0295815"
nm0486063,Henry J. Lange Jr.,\N,\N,"production_manager,producer,miscellaneous","tt0460091,tt0070707,tt0073596,tt0071562"
nm0486699,Clara Langsner,1883,\N,actress,"tt0022262,tt0383567,tt0021105,tt0023911"
nm0486971,Jake Lanning,1977,\N,"editorial_department,producer,editor","tt5622794,tt1225302,tt6060002,tt12478546"
nm0487521,Maxine Lapiduss,\N,\N,"producer,writer,director","tt0094540,tt0101120,tt0118303,tt0120461"
nm0487630,Jaie Laplante,\N,\N,"script_department,actor,writer","tt0112887,tt0374252,tt0113122,tt11795498"
nm0488396,Paul LaRocca,\N,\N,"actor,writer,producer","tt0156020,tt0371970"
nm0489119,Jan-Erik Larssen,\N,\N,"actor,producer","tt21823924,tt0275118,tt3495114,tt27172347"
nm0489420,Emmanuelle LaSalle,\N,\N,actress,"tt0202179,tt0094056"
nm0489729,Kalle Lasn,1942,\N,"director,editor,writer","tt0226385,tt0226012,tt0226011,tt0226010"
nm0489809,Lisa Lassek,\N,\N,"editor,editorial_department,producer","tt0848228,tt1259521,tt0379786,tt4287320"
nm0489864,Iris-Lilja Lassila,1938,2011,"actress,writer,director","tt1719060,tt0113662,tt1542927,tt1431333"
nm0489876,James Lassiter,\N,\N,"producer,music_department,manager","tt0814314,tt0454921,tt0386588,tt10696784"
nm0490006,Peter Lataster,\N,\N,"cinematographer,director,camera_department","tt6192878,tt22872990,tt3445010,tt3550010"
nm0490084,Helen Latham,1976,\N,actress,"tt0302103,tt0408403,tt0461720,tt0088512"
nm0490990,Laura,\N,\N,actress,"tt0374313,tt0166337,tt5995558,tt14827282"
nm0491524,Jesper Laursen,\N,\N,"miscellaneous,camera_department,writer","tt0370310,tt0400201,tt1733785,tt0247895"
nm0491773,Luc Lavandier,\N,\N,actor,"tt0092417,tt0099072,tt0442376,tt0093769"
nm0492249,Konstantin Lavronenko,1961,\N,actor,"tt0488905,tt0376968,tt4586258,tt1573109"
nm0492422,Andrew Lawden,\N,\N,"actor,producer","tt5936838,tt8425532,tt9788418,tt0120915"
nm0492436,Steve Lawes,\N,\N,"cinematographer,camera_department,producer","tt0366777,tt6658720,tt1475582,tt0337909"
nm0492968,Peter Lawrence,\N,\N,actor,"tt0383544,tt0062569,tt0104061,tt0065401"
nm0493018,Sheila Lawrence,\N,\N,"producer,miscellaneous,writer","tt5788792,tt2006848,tt0805669,tt0238784"
nm0493418,Maricel Laxa,\N,\N,actress,"tt10156112,tt0403156,tt0437246,tt0216915"
nm0493671,Evyatar Lazar,\N,\N,actor,"tt0112655,tt0116663,tt2931934,tt0162909"
nm0493688,Scott Lazar,\N,\N,"assistant_director,miscellaneous,actor","tt9113406,tt7087260,tt5675620,tt3471098"
nm0493777,Dragoljub Lazarov,1950,2021,actor,"tt0210629,tt1441128,tt0083028,tt0079659"
nm0493915,Itziar Lazkano,1958,\N,actress,"tt0922641,tt21113962,tt7180852,tt8393332"
nm0493985,Martin Lazzarini,\N,\N,"miscellaneous,art_department,writer","tt0159415,tt0378226,tt0239444,tt0117008"
nm0494014,Ron Lazzeretti,\N,\N,"writer,director,producer","tt0377924,tt1692196,tt0266820,tt0967945"
nm0494246,Gabriel Le Doze,\N,\N,actor,"tt3451360,tt0386741,tt0920470,tt0200369"
nm0494493,Yann Le Nivet,\N,\N,writer,"tt0477507,tt2364258,tt0169485,tt0806905"
nm0494648,Joshua Le Touzel,1963,2012,actor,"tt0397791,tt0165592,tt0180369,tt1512249"
nm0494747,David Lea,1955,2022,"stunts,actor,miscellaneous","tt0106697,tt0098439,tt0399201,tt0119807"
nm0494869,Steven Leach,\N,\N,actor,"tt0377646,tt0115751,tt0088621,tt0351635"
nm0495116,Chloe Leamon,\N,\N,actress,"tt0445043,tt0368670,tt0414590,tt14113472"
nm0495148,Tim Leandro,\N,\N,"director,writer,producer","tt0334874,tt0372574,tt0988820,tt0163437"
nm0495698,Henry LeBlanc,\N,\N,"actor,producer,director","tt2788432,tt6899068,tt2364582,tt12306692"
nm0495799,Laurence Leboeuf,1985,\N,"actress,soundtrack","tt3672742,tt3340712,tt10936342"
nm0495810,Noel le Bon,\N,\N,"actor,miscellaneous","tt0183790,tt0443543,tt0244479,tt0408985"
nm0496088,Gerhard Lechner,\N,\N,cinematographer,"tt0279000,tt0230437,tt2896030,tt0230438"
nm0496485,Laurent Lederer,\N,\N,"actor,miscellaneous","tt0110907,tt5285048,tt0378898,tt0281140"
nm0496907,Brandon Lee,1979,\N,"actor,composer,music_department","tt5494708,tt2673464,tt0491943,tt0487453"
nm0496934,C.S. Lee,1971,\N,"actor,director,producer","tt0934814,tt18115928,tt7772588,tt0773262"
nm0497086,Dana Lee,\N,\N,"actor,miscellaneous,writer","tt7713068,tt0089880,tt3216608,tt0910936"
nm0497093,Daniel Lee,\N,\N,"editorial_department,editor,miscellaneous","tt0377153,tt0259393,tt0773296,tt0421054"
nm0497098,Danny Lee,1919,2014,"special_effects,visual_effects,art_department","tt0057193,tt0078869,tt0066817,tt0061418"
nm0497248,Eun Soo Lee,\N,\N,"editor,producer","tt0260991,tt0269743,tt0419730,tt0939911"
nm0497544,Joanna Lee,\N,\N,actress,"tt0375128,tt0105117"
nm0497563,John Lee,\N,\N,"producer,director,writer","tt1132124,tt0450357,tt10096842,tt2104664"
nm0498685,Rob Leenderts,\N,\N,actor,"tt0490738,tt0072892,tt0098759,tt0079691"
nm0499428,Barbara Legrand,\N,\N,actress,"tt0379293,tt1344079,tt6799758,tt0088403"
nm0499787,Pamela Lehn,\N,\N,"producer,miscellaneous,writer","tt0439349,tt0451460,tt0965404,tt0172049"
nm0499855,Jennifer Lehr,\N,\N,"camera_department,miscellaneous,cinematographer","tt0109770,tt0115624,tt0094512,tt0112761"
nm0499878,Jay Lehrfeld,\N,\N,"producer,director,assistant_director","tt1016270,tt0116772,tt0106701,tt0110632"
nm0499898,Tauno Lehtihalmes,1916,2004,actor,"tt1854049,tt1763235,tt0036492,tt0100534"
nm0499926,Zack Lehtinen,\N,\N,"actor,writer,sound_department","tt1513864,tt0383714"
nm0500072,Larry Leichliter,1941,\N,"animation_department,director,assistant_director","tt1305826,tt3718778,tt0318155,tt4163486"
nm0500162,Aimée Leigh,\N,\N,actress,"tt0104409,tt0203503,tt0408173,tt0414384"
nm0500312,Zachary Leigh,\N,\N,actor,"tt0247081,tt0371147,tt0177455,tt0248271"
nm0500480,Tuomo Leino,\N,\N,"editor,sound_department,art_department","tt0133906,tt0109133,tt1634040,tt0339450"
nm0500772,Eduardo Leiva,\N,\N,"music_department,soundtrack,composer","tt0375254,tt0372664,tt0206617,tt2155285"
nm0500993,Sarah Lelouch,1976,\N,"actress,producer,director","tt0889652,tt0395552,tt1167684,tt5192540"
nm0501397,Isabelle Lemme,\N,\N,actress,"tt1534994,tt0271324,tt0380434,tt1534993"
nm0501454,Christophe Lemoine,\N,\N,"actor,miscellaneous","tt2322244,tt2842644,tt0112769,tt1042916"
nm0501511,Mike Lemon,\N,\N,"casting_department,casting_director,director","tt0114746,tt0286106,tt0217869,tt0376261"
nm0501873,Peter Lengyel,\N,\N,"producer,actor,director","tt0859635,tt0331953,tt0486551,tt0247745"
nm0501925,Lenine,1959,\N,"music_artist,music_department,soundtrack","tt1753722,tt1616014,tt2104852,tt0206420"
nm0502221,Yelena Lenskaya,\N,\N,writer,"tt7808250,tt0370610,tt0078686"
nm0502511,Miguel Leonn,1971,\N,actor,"tt0452371,tt0274209,tt0383248,tt17494390"
nm0503063,L. Derek Leonidoff,1975,\N,actor,"tt1464540,tt1462054,tt5290382,tt0477080"
nm0503567,Logan Lerman,1992,\N,"actor,producer","tt4193394,tt1659337,tt2713180,tt7456722"
nm0503611,Gail Lerner,\N,\N,"producer,writer,director","tt0262758,tt3487356,tt0157246,tt4122634"
nm0503731,Aurette Leroy,\N,\N,"production_designer,set_decorator,director","tt0382390,tt15532248,tt0116932,tt0216787"
nm0504040,Bradley Jay Lesley,1958,2013,actor,"tt0110363,tt0104926,tt0222851,tt0118787"
nm0504670,Jason Lethcoe,\N,\N,"art_department,animation_department,writer","tt0423294,tt0844471,tt0097757,tt0383060"
nm0504820,Chad Letts,\N,\N,actor,"tt6032944,tt2577194,tt6032936,tt0378961"
nm0504853,Marc Letzig,1969,\N,actor,"tt0108749,tt0106178,tt0806910,tt0118653"
nm0505404,Elliot Levey,1974,\N,"actor,miscellaneous","tt3313066,tt6546570,tt1641833,tt1568800"
nm0505786,Dave Levine,\N,\N,"camera_department,cinematographer","tt0168501,tt5247022,tt0093821,tt0423169"
nm0506104,Janna Levinstein,\N,\N,actress,"tt0104469,tt0298409,tt0874267,tt1633976"
nm0506351,Bert Levy,1871,1934,"writer,producer","tt0362690,tt0362616,tt0362615,tt0362908"
nm0506678,Irma Leväsalmi,\N,\N,actress,"tt0141949,tt0367334"
nm0506746,Piotr J. Lewandowski,1975,\N,"director,writer,editor","tt0396633,tt5350358,tt1369498,tt1549002"
nm0507935,Eric A. Lewy,\N,\N,"editorial_department,editor,visual_effects","tt6723592,tt1375666,tt6443346,tt0816692"
nm0507972,Bob Ley,1955,\N,writer,"tt0476931,tt0136668,tt0476930,tt1632441"
nm0508040,Roland Leyer,1965,\N,"stunts,director,assistant_director","tt0169272,tt1034314,tt0310543,tt0373762"
nm0508074,Willy Leyrer,1908,1986,actor,"tt0377081,tt0295106,tt1319159,tt0050905"
nm0508294,Bernhard Lhert,\N,\N,"editor,production_manager,actor","tt0166844,tt0114129,tt0428649,tt0368340"
nm0508504,Rosa Li,\N,\N,"actress,producer,miscellaneous","tt0383388,tt0106057,tt0831386,tt2550112"
nm0509063,Russell Lichter,\N,\N,"editor,editorial_department,miscellaneous","tt2573372,tt16590930,tt5861630,tt15208692"
nm0509506,Wendy Liebman,1961,\N,"actress,writer,director","tt1556096,tt0103466,tt0436078,tt8027332"
nm0509714,Reinhold Nietschmann,1907,1971,actor,"tt0379689,tt0168313,tt0793361,tt1157603"
nm0509828,Clay Liford,1974,\N,"cinematographer,camera_department,editor","tt1398999,tt4815122,tt1696197,tt4729990"
nm0509902,Agnieszka Liggett,\N,\N,"editor,actress,editorial_department","tt0120053,tt1062350,tt2393827,tt1555093"
nm0510340,Håvard Lilleheie,1973,\N,"actor,writer","tt0276737,tt1021036,tt1334514,tt0374308"
nm0510595,Stephen Lim,\N,\N,"production_manager,producer,assistant_director","tt0088680,tt0093870,tt0096969,tt0115857"
nm0510747,Bobby Limb,1924,1999,"actor,producer,director","tt0131027,tt1509707,tt0165069,tt0069330"
nm0510873,Emil Lin,\N,\N,"actor,producer,writer","tt1466545,tt0286112,tt2137389,tt0299977"
nm0511585,Bert van der Linden,1908,1984,actor,"tt0048812,tt0047940,tt0254015,tt0051796"
nm0511756,Lee M. Linderman,\N,\N,actor,"tt0373257,tt0094921"
nm0511793,Stefan Lindfors,\N,\N,"director,actor,writer",\N
nm0511851,Mikael Lindgren,1964,\N,"actor,miscellaneous","tt11862812,tt0372494,tt0094472,tt0063658"
nm0512242,Jimmy Lindsey,\N,\N,"cinematographer,camera_department,actor","tt0985694,tt8806524,tt1759761,tt2070791"
nm0512303,Rob Lindsay,1968,\N,"writer,director,producer","tt7747318,tt9526402,tt0143060,tt0430949"
nm0512574,Willy Lindwer,1946,\N,"director,writer,producer","tt0376891,tt0210788,tt0305741,tt5131150"
nm0513129,Osman Lins,1924,1978,writer,"tt0209626,tt0367975,tt0438348,tt0209726"
nm0513177,Martin Linss,\N,\N,"cinematographer,camera_department,director","tt0202835,tt0472198"
nm0513324,Krystina Lion,1976,\N,actress,"tt0476074,tt0468402,tt0161011,tt0113165"
nm0513403,J.P. Lipa,\N,\N,"cinematographer,camera_department,director","tt0436288,tt1525552,tt18277314,tt8201852"
nm0514284,James Liston,\N,\N,"cinematographer,camera_department,producer","tt5568740,tt1259521,tt0499556,tt0452625"
nm0514426,Mitchell Litrofsky,\N,\N,actor,"tt0100211,tt0372270,tt0106165,tt0043229"
nm0514775,Gary Littman,\N,\N,"actor,miscellaneous","tt2492296,tt2741602,tt4270492,tt5788792"
nm0515007,Shao-Chi Liu,1898,1969,,\N
nm0515468,Niko Lizeaga,1966,\N,actor,"tt0370108,tt0205843,tt0103186,tt0241105"
nm0515881,Carles Lloret,1921,2006,actor,"tt0049116,tt0049838,tt0059546,tt0054078"
nm0516011,J.D. Lloyd,\N,\N,"actor,camera_department","tt27876020,tt4566576,tt0489410,tt0222441"
nm0516404,Lani Lobangco,\N,\N,actress,"tt5209288,tt0494648,tt0105213,tt0377438"
nm0516424,Humberto Lobato,\N,\N,actor,"tt0287856,tt0433051,tt0290618,tt0219954"
nm0516554,Tichi Lobos,\N,\N,actress,"tt15613468,tt0335489,tt0119297,tt0379600"
nm0516587,Carmela Locantore,\N,\N,actress,"tt5579418,tt2402623,tt0093504,tt0084808"
nm0516710,Édouard Lock,1954,\N,"miscellaneous,director,writer","tt0383867,tt10275854,tt0226243,tt10275698"
nm0517026,Kate LoConti,\N,\N,actress,"tt0378880,tt0248169,tt0175703"
nm0517377,Peter Loewy,\N,\N,"actor,make_up_department","tt2051979,tt0380326,tt0077299"
nm0517962,Stéphanie Loïk,\N,\N,actress,"tt0377673,tt0074524,tt0072591,tt0167626"
nm0518019,Stéphane Loison,\N,\N,"writer,assistant_director,director","tt0372537,tt0412094,tt0085190,tt0178654"
nm0518081,Kwong Loke,\N,\N,"actor,writer","tt0367252,tt15538962,tt7661390,tt8005176"
nm0519223,Valerie Long,1958,\N,actress,"tt0380032,tt0419259,tt0201479,tt0181836"
nm0519308,Matthew Longfellow,\N,\N,"editor,director,miscellaneous",tt13730338
nm0519619,Samuel Loo,\N,\N,actor,"tt0214796,tt0469247,tt0796307,tt0287856"
nm0520062,Frédéric Lopez,1975,\N,"producer,writer,actor","tt0205269,tt4632526,tt10358770,tt0950762"
nm0520254,Päivi Loponen,\N,\N,actress,"tt0379770,tt0239804"
nm0520314,Danièle Lorain,\N,\N,"actress,director","tt0303010,tt1359423,tt9573292,tt0425295"
nm0520453,Kersi Lord,\N,\N,"music_department,composer","tt0085743,tt0361505,tt0073112,tt0383876"
nm0520535,Frank Lords,\N,\N,"director,writer,cinematographer","tt0346209,tt0200358,tt25505638"
nm0520576,Bonnie Loren,\N,\N,actress,"tt0368673,tt1029385,tt7627604,tt0120130"
nm0521049,Lorenzo Loris,\N,\N,"actor,writer","tt0377904,tt0119794,tt0116444"
nm0521383,Gábor Losonczi,\N,\N,"miscellaneous,producer,location_management","tt0382854,tt0281146,tt3858190,tt1056463"
nm0521436,Ernst Lothar,\N,\N,actor,"tt0075154,tt0375549,tt0047790,tt0267198"
nm0521653,Christopher Loucks,1978,\N,"camera_department,editorial_department,actor","tt12098670,tt0287923,tt0294941,tt0452201"
nm0522110,David Lourie,\N,\N,"editor,director,cinematographer","tt0381626,tt1161416,tt0381670,tt7161842"
nm0522229,Lisa Lovaas,\N,\N,"costume_department,costume_designer","tt2109248,tt3393786,tt0119488,tt3371366"
nm0522284,Brittany Love,1971,\N,"actress,miscellaneous","tt0264439,tt7325598,tt1990314,tt1895316"
nm0522733,Mpho Lovinga,\N,\N,actor,"tt0437232,tt0160275,tt0230291,tt0382839"
nm0522830,Michael Low,\N,\N,actor,tt0371904
nm0523085,Christopher Lowell,1955,\N,"actor,writer,producer","tt0375350,tt0783442,tt1213626,tt0278178"
nm0523299,Bob Lowry,\N,\N,"producer,writer,miscellaneous","tt0161233,tt0878801,tt0409570,tt0805661"
nm0523556,Carlos Lozano,1962,\N,actor,"tt19766466,tt0185125,tt0217716,tt0306368"
nm0524181,Jimmie Lucas,1887,1949,actor,"tt0031759,tt0028554,tt0036167,tt0037318"
nm0524258,Phil Lucas,1942,2007,"director,producer,actor","tt28255962,tt12617382,tt1672376,tt0791063"
nm0524635,Joseph Lucien,\N,\N,actor,"tt0112682,tt0380188"
nm0524839,Ludacris,1977,\N,"music_artist,actor,soundtrack","tt1596343,tt1905041,tt0375679,tt0322259"
nm0525961,D. Scott Lumpkin,\N,\N,"producer,production_manager,location_management","tt3272066,tt1615160,tt1702439,tt1259528"
nm0526564,Verne Lundquist,1940,\N,actor,"tt0083642,tt0079070,tt0102266,tt0116483"
nm0526651,Ken Lundy,1922,1953,actor,"tt0034073,tt0035048,tt0034319,tt0032656"
nm0526653,Larry Lundy,\N,\N,"production_designer,art_director,set_decorator","tt0146882,tt2651872,tt2039345,tt1617661"
nm0526762,Rick Lunn,\N,\N,"editor,producer,cinematographer","tt0267260,tt0377753,tt3581098"
nm0527068,Elyse Luray,\N,\N,,"tt0805875,tt0159847,tt2298092,tt0375341"
nm0527203,Donna E. Lusitana,\N,\N,"producer,miscellaneous,director","tt0297299,tt0321971,tt0103519,tt0092322"
nm0527419,David Luther,\N,\N,"cinematographer,camera_department","tt2372220,tt5830254,tt2085059,tt1778108"
nm0527639,Pasi Luukkonen,\N,\N,actor,"tt0070403,tt1715299,tt0382890,tt0378404"
nm0528409,Molly Lynch,\N,\N,"editor,editorial_department,producer","tt0402022,tt0120201,tt0171363,tt0120591"
nm0529098,Katie Lyons,1981,\N,actress,"tt0423661,tt1078188,tt1131729,tt1054606"
nm0529173,Steve Lyons,1960,\N,actor,"tt0134269,tt0110442,tt0115101,tt0126916"
nm0529470,Luis Lázaro,1958,2012,"writer,actor,assistant_director","tt1382579,tt0278512,tt1814611,tt0954329"
nm0529485,Sándor Lázár,1955,2005,actor,"tt0404583,tt0363383,tt0374257,tt0170220"
nm0529653,Dóra Létay,1970,\N,actress,"tt5099020,tt0264100,tt0457682,tt1223456"
nm0530191,José Luis López,\N,\N,actor,"tt0080608,tt0086234,tt0368081,tt0109511"
nm0530332,Raquel López,\N,\N,actress,"tt0255725,tt0164781,tt0297174,tt0272899"
nm0530707,Anja Lüdcke,\N,\N,"editor,editorial_department,sound_department","tt22180340,tt0101316,tt0119674,tt0268219"
nm0530751,Morten Lützhøft,1963,\N,actor,"tt7658482,tt1733785,tt0383164,tt0432972"
nm0530932,Hoi-Man Mak,\N,\N,"camera_department,cinematographer","tt0117760,tt0478024,tt0992911,tt0102293"
nm0530947,Noureddine Maamar,\N,\N,"actor,writer","tt0166927,tt1099219,tt1190621,tt8307082"
nm0531006,Marga Maasberg,1913,1981,actress,"tt0439074,tt0054684,tt0197622,tt0205095"
nm0531329,Jodi Macaulay,\N,\N,"miscellaneous,editorial_department,producer","tt0215129,tt0250468,tt0251075,tt0302886"
nm0531604,Andrew MacDonald,\N,\N,"cinematographer,camera_department,producer","tt1559319,tt1924244,tt1871397,tt1413818"
nm0531755,Iain Macdonald,\N,\N,"art_department,director","tt0103362,tt0274865,tt0103129,tt0369407"
nm0531799,Josh MacDonald,\N,\N,"actor,writer,miscellaneous","tt2177212,tt8452136,tt1540404,tt1602617"
nm0531988,Kyle MacDonnell,1922,2004,"actress,soundtrack","tt0381727,tt0042137,tt0046405,tt0043238"
nm0532057,Tyler MacDuff,1925,2007,actor,"tt0050420,tt0046647,tt0060272,tt0049036"
nm0532100,Scott MacEachern,\N,\N,"editor,editorial_department","tt0389651,tt1663168,tt1896877,tt0170669"
nm0532105,Óscar Maceda,\N,\N,"sound_department,composer,actor","tt21106694,tt0217014,tt0376650,tt1249368"
